Technologies,Hours,Availability
pv_ne,81,0.0
pv_nw,81,0.0
pv_we,81,0.0
pv_sw,81,0.0
pv_se,81,0.0
wind_ea,81,0.4346875
wind_ne,81,0.460645161
wind_nw,81,0.397866667
wind_we,81,0.280979021
wind_sw,81,0.140879121
wind_se,81,0.252045455
wind_off,82,0.7363
ror,82,0.506106465
pv_ea,82,0.04
pv_ne,82,0.04
pv_nw,82,0.034
pv_we,82,0.025
pv_sw,82,0.03
pv_se,82,0.016666667
wind_ea,82,0.425
wind_ne,82,0.450967742
wind_nw,82,0.397866667
wind_we,82,0.277972028
wind_sw,82,0.147802198
wind_se,82,0.257272727
wind_off,83,0.7061
ror,83,0.506106465
pv_ea,83,0.09
pv_ne,83,0.09
pv_nw,83,0.098
pv_we,83,0.0725
pv_sw,83,0.085
pv_se,83,0.036666667
wind_ea,83,0.42
wind_ne,83,0.454193548
wind_nw,83,0.375466667
wind_we,83,0.254125874
wind_sw,83,0.151758242
wind_se,83,0.257954545
wind_off,84,0.7466
ror,84,0.506106465
pv_ea,84,0.12
pv_ne,84,0.12
pv_nw,84,0.146
pv_we,84,0.11
pv_sw,84,0.1425
pv_se,84,0.056666667
wind_ea,84,0.4125
wind_ne,84,0.474516129
wind_nw,84,0.3668
wind_we,84,0.232727273
wind_sw,84,0.163736264
wind_se,84,0.269318182
wind_off,85,0.758
ror,85,0.506106465
pv_ea,85,0.11
pv_ne,85,0.11
pv_nw,85,0.162
pv_we,85,0.135
pv_sw,85,0.1525
pv_se,85,0.073333333
wind_ea,85,0.415625
wind_ne,85,0.484516129
wind_nw,85,0.355733333
wind_we,85,0.229090909
wind_sw,85,0.173846154
wind_se,85,0.274772727
wind_off,86,0.7011
ror,86,0.506106465
pv_ea,86,0.09
pv_ne,86,0.09
pv_nw,86,0.142
pv_we,86,0.125
pv_sw,86,0.13
pv_se,86,0.07
wind_ea,86,0.4240625
wind_ne,86,0.48
wind_nw,86,0.377066667
wind_we,86,0.223426573
wind_sw,86,0.172417582
wind_se,86,0.289772727
wind_off,87,0.707
ror,87,0.506106465
pv_ea,87,0.06
pv_ne,87,0.06
pv_nw,87,0.092
pv_we,87,0.07
pv_sw,87,0.0775
pv_se,87,0.04
wind_ea,87,0.43375
wind_ne,87,0.476451613
wind_nw,87,0.374266667
wind_we,87,0.222447552
wind_sw,87,0.167692308
wind_se,87,0.302954545
wind_off,88,0.7565
ror,88,0.506106465
pv_ea,88,0.01
pv_ne,88,0.01
pv_nw,88,0.034
pv_we,88,0.035
pv_sw,88,0.035
pv_se,88,0.02
wind_ea,88,0.4403125
wind_ne,88,0.461935484
wind_nw,88,0.364
wind_we,88,0.233706294
wind_sw,88,0.163736264
wind_se,88,0.305
wind_off,89,0.7398
ror,89,0.506106465
pv_ea,89,0.0
pv_ne,89,0.0
pv_nw,89,0.0
pv_we,89,0.0
pv_sw,89,0.0
pv_se,89,0.0
wind_ea,89,0.4421875
wind_ne,89,0.448064516
wind_nw,89,0.3384
wind_we,89,0.25020979
wind_sw,89,0.177472527
wind_se,89,0.313863636
wind_off,90,0.7029
ror,90,0.506106465
pv_ea,90,0.0
pv_ne,90,0.0
pv_nw,90,0.0
pv_we,90,0.0
pv_sw,90,0.0
pv_se,90,0.0
wind_ea,90,0.426875
wind_ne,90,0.413548387
wind_nw,90,0.319333333
wind_we,90,0.256013986
wind_sw,90,0.195164835
wind_se,90,0.317045455
wind_off,91,0.6846
ror,91,0.506106465
pv_ea,91,0.0
pv_ne,91,0.0
pv_nw,91,0.0
pv_we,91,0.0
pv_sw,91,0.0
pv_se,91,0.0
wind_ea,91,0.410625
wind_ne,91,0.373548387
wind_nw,91,0.308266667
wind_we,91,0.239300699
wind_sw,91,0.195934066
wind_se,91,0.316136364
wind_off,92,0.7511
ror,92,0.506106465
pv_ea,92,0.0
pv_ne,92,0.0
pv_nw,92,0.0
pv_we,92,0.0
pv_sw,92,0.0
pv_se,92,0.0
wind_ea,92,0.4075
wind_ne,92,0.344516129
wind_nw,92,0.293866667
wind_we,92,0.211048951
wind_sw,92,0.182967033
wind_se,92,0.317954545
wind_off,93,0.7635
ror,93,0.506106465
pv_ea,93,0.0
pv_ne,93,0.0
pv_nw,93,0.0
pv_we,93,0.0
pv_sw,93,0.0
pv_se,93,0.0
wind_ea,93,0.3978125
wind_ne,93,0.313225806
wind_nw,93,0.274266667
wind_we,93,0.185664336
wind_sw,93,0.171648352
wind_se,93,0.315227273
wind_off,94,0.7685
ror,94,0.506106465
pv_ea,94,0.0
pv_ne,94,0.0
pv_nw,94,0.0
pv_we,94,0.0
pv_sw,94,0.0
pv_se,94,0.0
wind_ea,94,0.355
wind_ne,94,0.287419355
wind_nw,94,0.2628
wind_we,94,0.165524476
wind_sw,94,0.16010989
wind_se,94,0.300909091
wind_off,95,0.7443
ror,95,0.506106465
pv_ea,95,0.0
pv_ne,95,0.0
pv_nw,95,0.0
pv_we,95,0.0
pv_sw,95,0.0
pv_se,95,0.0
wind_ea,95,0.3265625
wind_ne,95,0.28
wind_nw,95,0.249066667
wind_we,95,0.152307692
wind_sw,95,0.146373626
wind_se,95,0.293181818
wind_off,96,0.683
ror,96,0.506106465
pv_ea,96,0.0
pv_ne,96,0.0
pv_nw,96,0.0
pv_we,96,0.0
pv_sw,96,0.0
pv_se,96,0.0
wind_ea,96,0.3046875
wind_ne,96,0.262903226
wind_nw,96,0.2472
wind_we,96,0.14972028
wind_sw,96,0.127912088
wind_se,96,0.281818182
wind_off,97,0.6258
ror,97,0.506106465
pv_ea,97,0.0
pv_ne,97,0.0
pv_nw,97,0.0
pv_we,97,0.0
pv_sw,97,0.0
pv_se,97,0.0
wind_ea,97,0.2875
wind_ne,97,0.259354839
wind_nw,97,0.257866667
wind_we,97,0.155244755
wind_sw,97,0.107692308
wind_se,97,0.259318182
wind_off,98,0.6285
ror,98,0.506106465
pv_ea,98,0.0
pv_ne,98,0.0
pv_nw,98,0.0
pv_we,98,0.0
pv_sw,98,0.0
pv_se,98,0.0
wind_ea,98,0.2775
wind_ne,98,0.263225806
wind_nw,98,0.2616
wind_we,98,0.149160839
wind_sw,98,0.08978022
wind_se,98,0.239545455
wind_off,99,0.6225
ror,99,0.506106465
pv_ea,99,0.0
pv_ne,99,0.0
pv_nw,99,0.0
pv_we,99,0.0
pv_sw,99,0.0
pv_se,99,0.0
wind_ea,99,0.2784375
wind_ne,99,0.281935484
wind_nw,99,0.277333333
wind_we,99,0.153216783
wind_sw,99,0.077252747
wind_se,99,0.214772727
wind_off,100,0.5801
ror,100,0.506106465
pv_ea,100,0.0
pv_ne,100,0.0
pv_nw,100,0.0
pv_we,100,0.0
pv_sw,100,0.0
pv_se,100,0.0
wind_ea,100,0.2778125
wind_ne,100,0.306774194
wind_nw,100,0.2872
wind_we,100,0.16006993
wind_sw,100,0.067912088
wind_se,100,0.199090909
wind_off,101,0.5884
ror,101,0.506106465
pv_ea,101,0.0
pv_ne,101,0.0
pv_nw,101,0.0
pv_we,101,0.0
pv_sw,101,0.0
pv_se,101,0.0
wind_ea,101,0.2796875
wind_ne,101,0.317096774
wind_nw,101,0.300266667
wind_we,101,0.173146853
wind_sw,101,0.063846154
wind_se,101,0.191590909
wind_off,102,0.5432
ror,102,0.506106465
pv_ea,102,0.0
pv_ne,102,0.0
pv_nw,102,0.0
pv_we,102,0.0
pv_sw,102,0.0
pv_se,102,0.0
wind_ea,102,0.29125
wind_ne,102,0.336129032
wind_nw,102,0.299333333
wind_we,102,0.175664336
wind_sw,102,0.065494505
wind_se,102,0.185909091
wind_off,103,0.5365
ror,103,0.506106465
pv_ea,103,0.0
pv_ne,103,0.0
pv_nw,103,0.0
pv_we,103,0.0
pv_sw,103,0.0
pv_se,103,0.0
wind_ea,103,0.32
wind_ne,103,0.360967742
wind_nw,103,0.298266667
wind_we,103,0.175874126
wind_sw,103,0.071538462
wind_se,103,0.187272727
wind_off,104,0.5601
ror,104,0.506106465
pv_ea,104,0.0
pv_ne,104,0.0
pv_nw,104,0.0
pv_we,104,0.0
pv_sw,104,0.0
pv_se,104,0.0
wind_ea,104,0.36125
wind_ne,104,0.391935484
wind_nw,104,0.290666667
wind_we,104,0.176083916
wind_sw,104,0.085274725
wind_se,104,0.192954545
wind_off,105,0.5389
ror,105,0.506106465
pv_ea,105,0.0
pv_ne,105,0.0
pv_nw,105,0.0
pv_we,105,0.0
pv_sw,105,0.005
pv_se,105,0.0
wind_ea,105,0.37
wind_ne,105,0.404193548
wind_nw,105,0.287866667
wind_we,105,0.171958042
wind_sw,105,0.090549451
wind_se,105,0.194090909
wind_off,106,0.5139
ror,106,0.506106465
pv_ea,106,0.01
pv_ne,106,0.01
pv_nw,106,0.008
pv_we,106,0.0325
pv_sw,106,0.0425
pv_se,106,0.023333333
wind_ea,106,0.391875
wind_ne,106,0.417096774
wind_nw,106,0.279333333
wind_we,106,0.161258741
wind_sw,106,0.086923077
wind_se,106,0.182045455
wind_off,107,0.4135
ror,107,0.506106465
pv_ea,107,0.03
pv_ne,107,0.03
pv_nw,107,0.03
pv_we,107,0.0925
pv_sw,107,0.12
pv_se,107,0.07
wind_ea,107,0.4221875
wind_ne,107,0.410967742
wind_nw,107,0.275066667
wind_we,107,0.154755245
wind_sw,107,0.078241758
wind_se,107,0.173409091
wind_off,108,0.2977
ror,108,0.506106465
pv_ea,108,0.05
pv_ne,108,0.05
pv_nw,108,0.058
pv_we,108,0.1575
pv_sw,108,0.1925
pv_se,108,0.113333333
wind_ea,108,0.4375
wind_ne,108,0.379032258
wind_nw,108,0.262533333
wind_we,108,0.14013986
wind_sw,108,0.070989011
wind_se,108,0.186136364
wind_off,109,0.2135
ror,109,0.506106465
pv_ea,109,0.05
pv_ne,109,0.05
pv_nw,109,0.07
pv_we,109,0.2075
pv_sw,109,0.2325
pv_se,109,0.153333333
wind_ea,109,0.424375
wind_ne,109,0.333548387
wind_nw,109,0.244133333
wind_we,109,0.128391608
wind_sw,109,0.073956044
wind_se,109,0.187045455
wind_off,110,0.1577
ror,110,0.506106465
pv_ea,110,0.04
pv_ne,110,0.04
pv_nw,110,0.07
pv_we,110,0.1975
pv_sw,110,0.2225
pv_se,110,0.15
wind_ea,110,0.3959375
wind_ne,110,0.286451613
wind_nw,110,0.2236
wind_we,110,0.118321678
wind_sw,110,0.073076923
wind_se,110,0.178181818
wind_off,111,0.142
ror,111,0.506106465
pv_ea,111,0.02
pv_ne,111,0.02
pv_nw,111,0.044
pv_we,111,0.13
pv_sw,111,0.16
pv_se,111,0.11
wind_ea,111,0.3425
wind_ne,111,0.259354839
wind_nw,111,0.1836
wind_we,111,0.104265734
wind_sw,111,0.061648352
wind_se,111,0.155681818
wind_off,112,0.1371
ror,112,0.506106465
pv_ea,112,0.01
pv_ne,112,0.01
pv_nw,112,0.016
pv_we,112,0.05
pv_sw,112,0.075
pv_se,112,0.05
wind_ea,112,0.2965625
wind_ne,112,0.220322581
wind_nw,112,0.176
wind_we,112,0.108391608
wind_sw,112,0.058461538
wind_se,112,0.161363636
wind_off,113,0.1338
ror,113,0.506106465
pv_ea,113,0.0
pv_ne,113,0.0
pv_nw,113,0.0
pv_we,113,0.0025
pv_sw,113,0.01
pv_se,113,0.006666667
wind_ea,113,0.2596875
wind_ne,113,0.19
wind_nw,113,0.171866667
wind_we,113,0.131398601
wind_sw,113,0.063846154
wind_se,113,0.178636364
wind_off,114,0.1124
ror,114,0.506106465
pv_ea,114,0.0
pv_ne,114,0.0
pv_nw,114,0.0
pv_we,114,0.0
pv_sw,114,0.0
pv_se,114,0.0
wind_ea,114,0.223125
wind_ne,114,0.152258065
wind_nw,114,0.160666667
wind_we,114,0.137412587
wind_sw,114,0.064725275
wind_se,114,0.181136364
wind_off,115,0.0917
ror,115,0.506106465
pv_ea,115,0.0
pv_ne,115,0.0
pv_nw,115,0.0
pv_we,115,0.0
pv_sw,115,0.0
pv_se,115,0.0
wind_ea,115,0.1871875
wind_ne,115,0.119677419
wind_nw,115,0.155066667
wind_we,115,0.131748252
wind_sw,115,0.06032967
wind_se,115,0.167272727
wind_off,116,0.0658
ror,116,0.506106465
pv_ea,116,0.0
pv_ne,116,0.0
pv_nw,116,0.0
pv_we,116,0.0
pv_sw,116,0.0
pv_se,116,0.0
wind_ea,116,0.165
wind_ne,116,0.097419355
wind_nw,116,0.1532
wind_we,116,0.123076923
wind_sw,116,0.055824176
wind_se,116,0.145909091
wind_off,117,0.0495
ror,117,0.506106465
pv_ea,117,0.0
pv_ne,117,0.0
pv_nw,117,0.0
pv_we,117,0.0
pv_sw,117,0.0
pv_se,117,0.0
wind_ea,117,0.1559375
wind_ne,117,0.082903226
wind_nw,117,0.146933333
wind_we,117,0.118741259
wind_sw,117,0.05
wind_se,117,0.127954545
wind_off,118,0.0299
ror,118,0.506106465
pv_ea,118,0.0
pv_ne,118,0.0
pv_nw,118,0.0
pv_we,118,0.0
pv_sw,118,0.0
pv_se,118,0.0
wind_ea,118,0.14125
wind_ne,118,0.064193548
wind_nw,118,0.1372
wind_we,118,0.113496503
wind_sw,118,0.045494505
wind_se,118,0.111818182
wind_off,119,0.0326
ror,119,0.506106465
pv_ea,119,0.0
pv_ne,119,0.0
pv_nw,119,0.0
pv_we,119,0.0
pv_sw,119,0.0
pv_se,119,0.0
wind_ea,119,0.1175
wind_ne,119,0.052903226
wind_nw,119,0.1332
wind_we,119,0.111118881
wind_sw,119,0.042747253
wind_se,119,0.099545455
wind_off,120,0.0507
ror,120,0.506106465
pv_ea,120,0.0
pv_ne,120,0.0
pv_nw,120,0.0
pv_we,120,0.0
pv_sw,120,0.0
pv_se,120,0.0
wind_ea,120,0.100625
wind_ne,120,0.04516129
wind_nw,120,0.1264
wind_we,120,0.111048951
wind_sw,120,0.041868132
wind_se,120,0.086136364
wind_off,121,0.0706
ror,121,0.506106465
pv_ea,121,0.0
pv_ne,121,0.0
pv_nw,121,0.0
pv_we,121,0.0
pv_sw,121,0.0
pv_se,121,0.0
wind_ea,121,0.0821875
wind_ne,121,0.037419355
wind_nw,121,0.121066667
wind_we,121,0.108251748
wind_sw,121,0.04010989
wind_se,121,0.073636364
wind_off,122,0.0893
ror,122,0.506106465
pv_ea,122,0.0
pv_ne,122,0.0
pv_nw,122,0.0
pv_we,122,0.0
pv_sw,122,0.0
pv_se,122,0.0
wind_ea,122,0.0653125
wind_ne,122,0.032258065
wind_nw,122,0.113733333
wind_we,122,0.106293706
wind_sw,122,0.04
wind_se,122,0.062045455
wind_off,123,0.1002
ror,123,0.506106465
pv_ea,123,0.0
pv_ne,123,0.0
pv_nw,123,0.0
pv_we,123,0.0
pv_sw,123,0.0
pv_se,123,0.0
wind_ea,123,0.0490625
wind_ne,123,0.032258065
wind_nw,123,0.107866667
wind_we,123,0.113636364
wind_sw,123,0.038351648
wind_se,123,0.051136364
wind_off,124,0.1362
ror,124,0.506106465
pv_ea,124,0.0
pv_ne,124,0.0
pv_nw,124,0.0
pv_we,124,0.0
pv_sw,124,0.0
pv_se,124,0.0
wind_ea,124,0.036875
wind_ne,124,0.033548387
wind_nw,124,0.1052
wind_we,124,0.128531469
wind_sw,124,0.039230769
wind_se,124,0.043409091
wind_off,125,0.1554
ror,125,0.506106465
pv_ea,125,0.0
pv_ne,125,0.0
pv_nw,125,0.0
pv_we,125,0.0
pv_sw,125,0.0
pv_se,125,0.0
wind_ea,125,0.03125
wind_ne,125,0.039354839
wind_nw,125,0.103733333
wind_we,125,0.13979021
wind_sw,125,0.040769231
wind_se,125,0.039090909
wind_off,126,0.2018
ror,126,0.506106465
pv_ea,126,0.0
pv_ne,126,0.0
pv_nw,126,0.0
pv_we,126,0.0
pv_sw,126,0.0
pv_se,126,0.0
wind_ea,126,0.0278125
wind_ne,126,0.050645161
wind_nw,126,0.1068
wind_we,126,0.150979021
wind_sw,126,0.040989011
wind_se,126,0.039318182
wind_off,127,0.268
ror,127,0.506106465
pv_ea,127,0.0
pv_ne,127,0.0
pv_nw,127,0.0
pv_we,127,0.0
pv_sw,127,0.0
pv_se,127,0.0
wind_ea,127,0.0284375
wind_ne,127,0.071935484
wind_nw,127,0.116933333
wind_we,127,0.162237762
wind_sw,127,0.045384615
wind_se,127,0.0475
wind_off,128,0.2657
ror,128,0.506106465
pv_ea,128,0.0
pv_ne,128,0.0
pv_nw,128,0.0
pv_we,128,0.0
pv_sw,128,0.0
pv_se,128,0.0
wind_ea,128,0.0396875
wind_ne,128,0.098709677
wind_nw,128,0.134266667
wind_we,128,0.177692308
wind_sw,128,0.048791209
wind_se,128,0.0575
wind_off,129,0.2806
ror,129,0.506106465
pv_ea,129,0.0
pv_ne,129,0.0
pv_nw,129,0.0
pv_we,129,0.0
pv_sw,129,0.005
pv_se,129,0.006666667
wind_ea,129,0.0628125
wind_ne,129,0.123225806
wind_nw,129,0.1544
wind_we,129,0.191398601
wind_sw,129,0.056373626
wind_se,129,0.067727273
wind_off,130,0.3258
ror,130,0.506106465
pv_ea,130,0.04
pv_ne,130,0.04
pv_nw,130,0.022
pv_we,130,0.045
pv_sw,130,0.075
pv_se,130,0.056666667
wind_ea,130,0.080625
wind_ne,130,0.132258065
wind_nw,130,0.165866667
wind_we,130,0.186643357
wind_sw,130,0.061648352
wind_se,130,0.0725
wind_off,131,0.3808
ror,131,0.506106465
pv_ea,131,0.09
pv_ne,131,0.09
pv_nw,131,0.054
pv_we,131,0.1075
pv_sw,131,0.16
pv_se,131,0.12
wind_ea,131,0.080625
wind_ne,131,0.135483871
wind_nw,131,0.148266667
wind_we,131,0.155804196
wind_sw,131,0.054725275
wind_se,131,0.06
wind_off,132,0.4263
ror,132,0.506106465
pv_ea,132,0.13
pv_ne,132,0.13
pv_nw,132,0.082
pv_we,132,0.1525
pv_sw,132,0.2125
pv_se,132,0.183333333
wind_ea,132,0.0875
wind_ne,132,0.149032258
wind_nw,132,0.133866667
wind_we,132,0.14027972
wind_sw,132,0.041538462
wind_se,132,0.045454545
wind_off,133,0.4663
ror,133,0.506106465
pv_ea,133,0.14
pv_ne,133,0.14
pv_nw,133,0.096
pv_we,133,0.17
pv_sw,133,0.2225
pv_se,133,0.21
wind_ea,133,0.103125
wind_ne,133,0.171290323
wind_nw,133,0.136266667
wind_we,133,0.135594406
wind_sw,133,0.032967033
wind_se,133,0.039090909
wind_off,134,0.4826
ror,134,0.506106465
pv_ea,134,0.11
pv_ne,134,0.11
pv_nw,134,0.086
pv_we,134,0.15
pv_sw,134,0.1825
pv_se,134,0.196666667
wind_ea,134,0.113125
wind_ne,134,0.193548387
wind_nw,134,0.1464
wind_we,134,0.137552448
wind_sw,134,0.02989011
wind_se,134,0.041136364
wind_off,135,0.5285
ror,135,0.506106465
pv_ea,135,0.07
pv_ne,135,0.07
pv_nw,135,0.06
pv_we,135,0.1
pv_sw,135,0.115
pv_se,135,0.123333333
wind_ea,135,0.115
wind_ne,135,0.191935484
wind_nw,135,0.157866667
wind_we,135,0.144475524
wind_sw,135,0.035604396
wind_se,135,0.050227273
wind_off,136,0.5605
ror,136,0.506106465
pv_ea,136,0.02
pv_ne,136,0.02
pv_nw,136,0.022
pv_we,136,0.0375
pv_sw,136,0.045
pv_se,136,0.046666667
wind_ea,136,0.1503125
wind_ne,136,0.22516129
wind_nw,136,0.192
wind_we,136,0.176923077
wind_sw,136,0.051428571
wind_se,136,0.074318182
wind_off,137,0.5498
ror,137,0.506106465
pv_ea,137,0.0
pv_ne,137,0.0
pv_nw,137,0.0
pv_we,137,0.0
pv_sw,137,0.005
pv_se,137,0.006666667
wind_ea,137,0.209375
wind_ne,137,0.276774194
wind_nw,137,0.2352
wind_we,137,0.225384615
wind_sw,137,0.080549451
wind_se,137,0.116136364
wind_off,138,0.6154
ror,138,0.506106465
pv_ea,138,0.0
pv_ne,138,0.0
pv_nw,138,0.0
pv_we,138,0.0
pv_sw,138,0.0
pv_se,138,0.0
wind_ea,138,0.245625
wind_ne,138,0.291612903
wind_nw,138,0.2528
wind_we,138,0.252237762
wind_sw,138,0.115824176
wind_se,138,0.150681818
wind_off,139,0.6841
ror,139,0.506106465
pv_ea,139,0.0
pv_ne,139,0.0
pv_nw,139,0.0
pv_we,139,0.0
pv_sw,139,0.0
pv_se,139,0.0
wind_ea,139,0.2571875
wind_ne,139,0.302580645
wind_nw,139,0.251733333
wind_we,139,0.248391608
wind_sw,139,0.139120879
wind_se,139,0.159772727
wind_off,140,0.6986
ror,140,0.506106465
pv_ea,140,0.0
pv_ne,140,0.0
pv_nw,140,0.0
pv_we,140,0.0
pv_sw,140,0.0
pv_se,140,0.0
wind_ea,140,0.25375
wind_ne,140,0.319032258
wind_nw,140,0.247866667
wind_we,140,0.240909091
wind_sw,140,0.154615385
wind_se,140,0.151818182
wind_off,141,0.704
ror,141,0.506106465
pv_ea,141,0.0
pv_ne,141,0.0
pv_nw,141,0.0
pv_we,141,0.0
pv_sw,141,0.0
pv_se,141,0.0
wind_ea,141,0.24875
wind_ne,141,0.323548387
wind_nw,141,0.248933333
wind_we,141,0.236853147
wind_sw,141,0.163736264
wind_se,141,0.144772727
wind_off,142,0.7145
ror,142,0.506106465
pv_ea,142,0.0
pv_ne,142,0.0
pv_nw,142,0.0
pv_we,142,0.0
pv_sw,142,0.0
pv_se,142,0.0
wind_ea,142,0.245625
wind_ne,142,0.317096774
wind_nw,142,0.2488
wind_we,142,0.238531469
wind_sw,142,0.168901099
wind_se,142,0.144318182
wind_off,143,0.7159
ror,143,0.506106465
pv_ea,143,0.0
pv_ne,143,0.0
pv_nw,143,0.0
pv_we,143,0.0
pv_sw,143,0.0
pv_se,143,0.0
wind_ea,143,0.2453125
wind_ne,143,0.312903226
wind_nw,143,0.251066667
wind_we,143,0.246923077
wind_sw,143,0.174505495
wind_se,143,0.146136364
wind_off,144,0.7408
ror,144,0.506106465
pv_ea,144,0.0
pv_ne,144,0.0
pv_nw,144,0.0
pv_we,144,0.0
pv_sw,144,0.0
pv_se,144,0.0
wind_ea,144,0.2471875
wind_ne,144,0.300967742
wind_nw,144,0.247066667
wind_we,144,0.256503497
wind_sw,144,0.18
wind_se,144,0.148181818
wind_off,145,0.7469
ror,145,0.506106465
pv_ea,145,0.0
pv_ne,145,0.0
pv_nw,145,0.0
pv_we,145,0.0
pv_sw,145,0.0
pv_se,145,0.0
wind_ea,145,0.25
wind_ne,145,0.278709677
wind_nw,145,0.234133333
wind_we,145,0.260559441
wind_sw,145,0.184945055
wind_se,145,0.147272727
wind_off,146,0.7536
ror,146,0.506106465
pv_ea,146,0.0
pv_ne,146,0.0
pv_nw,146,0.0
pv_we,146,0.0
pv_sw,146,0.0
pv_se,146,0.0
wind_ea,146,0.24625
wind_ne,146,0.250967742
wind_nw,146,0.230266667
wind_we,146,0.25020979
wind_sw,146,0.188461538
wind_se,146,0.145909091
wind_off,147,0.7617
ror,147,0.506106465
pv_ea,147,0.0
pv_ne,147,0.0
pv_nw,147,0.0
pv_we,147,0.0
pv_sw,147,0.0
pv_se,147,0.0
wind_ea,147,0.24875
wind_ne,147,0.233870968
wind_nw,147,0.233466667
wind_we,147,0.230559441
wind_sw,147,0.186923077
wind_se,147,0.1525
wind_off,148,0.7667
ror,148,0.506106465
pv_ea,148,0.0
pv_ne,148,0.0
pv_nw,148,0.0
pv_we,148,0.0
pv_sw,148,0.0
pv_se,148,0.0
wind_ea,148,0.251875
wind_ne,148,0.215806452
wind_nw,148,0.242266667
wind_we,148,0.230699301
wind_sw,148,0.177802198
wind_se,148,0.161363636
wind_off,149,0.7548
ror,149,0.506106465
pv_ea,149,0.0
pv_ne,149,0.0
pv_nw,149,0.0
pv_we,149,0.0
pv_sw,149,0.0
pv_se,149,0.0
wind_ea,149,0.2546875
wind_ne,149,0.204516129
wind_nw,149,0.259466667
wind_we,149,0.226153846
wind_sw,149,0.173516484
wind_se,149,0.171136364
wind_off,150,0.7013
ror,150,0.506106465
pv_ea,150,0.0
pv_ne,150,0.0
pv_nw,150,0.0
pv_we,150,0.0
pv_sw,150,0.0
pv_se,150,0.0
wind_ea,150,0.2565625
wind_ne,150,0.201935484
wind_nw,150,0.270533333
wind_we,150,0.207412587
wind_sw,150,0.172417582
wind_se,150,0.182954545
wind_off,151,0.6679
ror,151,0.506106465
pv_ea,151,0.0
pv_ne,151,0.0
pv_nw,151,0.0
pv_we,151,0.0
pv_sw,151,0.0
pv_se,151,0.0
wind_ea,151,0.2546875
wind_ne,151,0.202258065
wind_nw,151,0.268666667
wind_we,151,0.18951049
wind_sw,151,0.163846154
wind_se,151,0.1925
wind_off,152,0.6046
ror,152,0.506106465
pv_ea,152,0.0
pv_ne,152,0.0
pv_nw,152,0.0
pv_we,152,0.0
pv_sw,152,0.0
pv_se,152,0.0
wind_ea,152,0.2465625
wind_ne,152,0.209032258
wind_nw,152,0.257066667
wind_we,152,0.181538462
wind_sw,152,0.147032967
wind_se,152,0.191818182
wind_off,153,0.5633
ror,153,0.506106465
pv_ea,153,0.0
pv_ne,153,0.0
pv_nw,153,0.0
pv_we,153,0.0
pv_sw,153,0.0
pv_se,153,0.0
wind_ea,153,0.2375
wind_ne,153,0.212258065
wind_nw,153,0.252533333
wind_we,153,0.185874126
wind_sw,153,0.133956044
wind_se,153,0.189318182
wind_off,154,0.4736
ror,154,0.506106465
pv_ea,154,0.01
pv_ne,154,0.01
pv_nw,154,0.026
pv_we,154,0.0175
pv_sw,154,0.0225
pv_se,154,0.013333333
wind_ea,154,0.2290625
wind_ne,154,0.222258065
wind_nw,154,0.244666667
wind_we,154,0.180769231
wind_sw,154,0.12010989
wind_se,154,0.185909091
wind_off,155,0.4725
ror,155,0.506106465
pv_ea,155,0.03
pv_ne,155,0.03
pv_nw,155,0.08
pv_we,155,0.055
pv_sw,155,0.0625
pv_se,155,0.033333333
wind_ea,155,0.20375
wind_ne,155,0.219354839
wind_nw,155,0.225866667
wind_we,155,0.174895105
wind_sw,155,0.097802198
wind_se,155,0.165227273
wind_off,156,0.4086
ror,156,0.506106465
pv_ea,156,0.05
pv_ne,156,0.05
pv_nw,156,0.122
pv_we,156,0.095
pv_sw,156,0.0975
pv_se,156,0.053333333
wind_ea,156,0.1865625
wind_ne,156,0.211935484
wind_nw,156,0.215333333
wind_we,156,0.177832168
wind_sw,156,0.092527473
wind_se,156,0.150909091
wind_off,157,0.3814
ror,157,0.506106465
pv_ea,157,0.07
pv_ne,157,0.07
pv_nw,157,0.138
pv_we,157,0.1225
pv_sw,157,0.1225
pv_se,157,0.07
wind_ea,157,0.188125
wind_ne,157,0.212258065
wind_nw,157,0.230666667
wind_we,157,0.197412587
wind_sw,157,0.094835165
wind_se,157,0.138409091
wind_off,158,0.4579
ror,158,0.506106465
pv_ea,158,0.07
pv_ne,158,0.07
pv_nw,158,0.126
pv_we,158,0.12
pv_sw,158,0.125
pv_se,158,0.07
wind_ea,158,0.1859375
wind_ne,158,0.218064516
wind_nw,158,0.236133333
wind_we,158,0.176993007
wind_sw,158,0.090769231
wind_se,158,0.126363636
wind_off,159,0.5283
ror,159,0.506106465
pv_ea,159,0.05
pv_ne,159,0.05
pv_nw,159,0.088
pv_we,159,0.0925
pv_sw,159,0.1
pv_se,159,0.053333333
wind_ea,159,0.1825
wind_ne,159,0.226129032
wind_nw,159,0.233466667
wind_we,159,0.154545455
wind_sw,159,0.075164835
wind_se,159,0.108863636
wind_off,160,0.5308
ror,160,0.506106465
pv_ea,160,0.02
pv_ne,160,0.02
pv_nw,160,0.034
pv_we,160,0.0375
pv_sw,160,0.045
pv_se,160,0.02
wind_ea,160,0.1946875
wind_ne,160,0.247096774
wind_nw,160,0.2604
wind_we,160,0.165874126
wind_sw,160,0.061648352
wind_se,160,0.092954545
wind_off,161,0.5133
ror,161,0.506106465
pv_ea,161,0.0
pv_ne,161,0.0
pv_nw,161,0.0
